sf_code,usage_month,monthly_usage,unit,product_type
VFK05,1/06/2019,25,ctn,FRZ
VFK05,1/07/2019,42,ctn,FRZ
VFK05,1/08/2019,36,ctn,FRZ
VFK05,1/09/2019,53,ctn,FRZ
VFK06,1/05/2019,5,ctn,DRY
VFK06,1/06/2019,4,ctn,DRY
VFK06,1/07/2019,3,ctn,DRY
VFK06,1/08/2019,4,ctn,DRY
VFK06,1/09/2019,1,ctn,DRY
VIS01c,1/05/2019,21,ctn,DRY
VIS01c,1/06/2019,20,ctn,DRY
VIS01c,1/07/2019,22,ctn,DRY
VIS01c,1/08/2019,24,ctn,DRY
VIS01c,1/09/2019,30,ctn,DRY
VIS02Ab,1/05/2019,67,ctn,DRY
VIS02Ab,1/06/2019,59,ctn,DRY
VIS02Ab,1/07/2019,89,ctn,DRY
VIS02Ab,1/08/2019,56,ctn,DRY
VIS02Ab,1/09/2019,50,ctn,DRY
VIS03c,1/05/2019,2,ctn,DRY
VIS03c,1/06/2019,6,ctn,DRY
VIS03c,1/07/2019,10,ctn,DRY
VIS03c,1/08/2019,6,ctn,DRY
VIS03c,1/09/2019,10,ctn,DRY
VNR1,1/05/2019,426,bag,DRY
VNR1,1/05/2019,54,ctn,DRY
VNR1,1/05/2019,6,bag ,DRY
VNR1,1/06/2019,270,bag,DRY
VNR1,1/07/2019,378,bag,DRY
VNR1,1/08/2019,432,bag,DRY
VNR1,1/09/2019,432,bag,DRY
VNR10,1/07/2019,10,ctn,DRY
VNR3,1/08/2019,1,bag,DRY
VNR5,1/05/2019,271,bag,DRY
VNR5,1/06/2019,488,bag,DRY
VNR5,1/06/2019,1,ctn,DRY
VNR5,1/07/2019,486,bag,DRY
VNR5,1/08/2019,433,bag,DRY
VNR5,1/09/2019,381,bag,DRY
VNR7,1/05/2019,3,ctn,DRY
VNR7,1/08/2019,1,bag,DRY
VNR7,1/09/2019,1,bag,DRY
VNR9,1/07/2019,1,ctn,DRY
VT01,1/05/2019,70,bdl,DRY
VT01,1/06/2019,40,bdl,DRY
VT01,1/07/2019,70,bdl,DRY
VT01,1/08/2019,50,bdl,DRY
VT01,1/09/2019,45,bdl,DRY
VT02,1/05/2019,7,bdl,DRY
VT02,1/06/2019,8,bdl,DRY
VT02,1/07/2019,4,bdl,DRY
VT02,1/08/2019,6,bdl,DRY
VT02,1/09/2019,5,bdl,DRY
VT03,1/05/2019,2,ctn,DRY
VT03,1/06/2019,1,ctn,DRY
VT03,1/07/2019,2,ctn,DRY
VT03,1/08/2019,2,ctn,DRY
VT03,1/09/2019,2,ctn,DRY
VT04,1/05/2019,1,ctn,DRY
VT04,1/06/2019,1,ctn,DRY
VT04,1/08/2019,2,ctn,DRY
WDY01,1/08/2019,1,ctn,FRZ
WDY01,1/08/2019,16,pack,FRZ
WDY01,1/09/2019,2,ctn,FRZ
YCF01,1/05/2019,4,ctn,FRZ
YCF01,1/06/2019,4,ctn,FRZ
YCF01,1/07/2019,6,ctn,FRZ
YCF01,1/08/2019,8,ctn,FRZ
YCF01,1/09/2019,7,ctn,FRZ
YCF02,1/05/2019,3,ctn,FRZ
YCF02,1/06/2019,4,ctn,FRZ
YCF02,1/08/2019,6,ctn,FRZ
YCF02,1/09/2019,6,ctn,FRZ
YHF03,1/05/2019,29,ctn,FRZ
YHF03,1/06/2019,17,ctn,FRZ
YHF03,1/07/2019,33.3,ctn,FRZ
YHF03,1/08/2019,10,ctn,FRZ
YHF03,1/09/2019,29,ctn,FRZ
YHF04,1/08/2019,12,ctn,FRZ
YHF04,1/09/2019,14,ctn,FRZ
YHF08,1/09/2019,5,ctn,FRZ
YHF10,1/07/2019,0.1,ctn,FRZ
YHF10,1/08/2019,0.1,ctn,FRZ
YM01A,1/05/2019,113,ctn,DRY
YM01A,1/06/2019,77,ctn,DRY
YM01A,1/07/2019,122,ctn,DRY
YM01A,1/08/2019,120,ctn,DRY
YM01A,1/09/2019,62,ctn,DRY
YM05,1/06/2019,1,ctn,DRY
YM05,1/08/2019,1,ctn,DRY
YM06,1/05/2019,3,ctn,DRY
YM06,1/06/2019,3,ctn,DRY
YM06,1/07/2019,5,ctn,DRY
YM06,1/08/2019,3,ctn,DRY
YM06,1/09/2019,2.8,ctn,DRY
YM07,1/05/2019,1,ctn,DRY
YM20,1/05/2019,85,ctn,DRY
YM20,1/06/2019,72,ctn,DRY
YM20,1/07/2019,51,ctn,DRY
YM20,1/08/2019,55,ctn,DRY
YM20,1/09/2019,2,btl,DRY
YM20,1/09/2019,27.25,ctn,DRY
YM21,1/06/2019,2,ctn,DRY
YM21,1/07/2019,1,ctn,DRY
YM21,1/08/2019,2,ctn,DRY
YM22,1/06/2019,2,ctn,DRY
YM22,1/07/2019,4,ctn,DRY
YM22,1/08/2019,2,ctn,DRY
YM23,1/06/2019,1,ctn,DRY
YM23,1/07/2019,1,ctn,DRY
YM23,1/08/2019,2,ctn,DRY
YM27,1/05/2019,126,ctn,DRY
YM27,1/06/2019,90,ctn,DRY
YM27,1/07/2019,14,btl,DRY
YM27,1/07/2019,164.67,ctn,DRY
YM27,1/08/2019,126,ctn,DRY
YM27,1/09/2019,36,ctn,DRY
YM28,1/09/2019,8,ctn,DRY
YM29,1/05/2019,64,ctn,DRY
YM29,1/06/2019,22,ctn,DRY
YM29,1/07/2019,74,ctn,DRY
YM29,1/08/2019,46,ctn,DRY
YM29,1/09/2019,45,ctn,DRY
YMT01,1/05/2019,21,ctn,DRY
YMT01,1/06/2019,9,ctn,DRY
YMT01,1/07/2019,21,ctn,DRY
YMT01,1/08/2019,6,ctn,DRY
YMT01,1/09/2019,10,ctn,DRY
YMT02,1/05/2019,32,ctn,DRY
YMT02,1/06/2019,18,ctn,DRY
YMT02,1/07/2019,28,ctn,DRY
YMT02,1/08/2019,10,ctn,DRY
YMT02,1/09/2019,8,ctn,DRY
YMT03,1/05/2019,83,ctn,DRY
YMT03,1/06/2019,64,ctn,DRY
YMT03,1/07/2019,16,ctn,DRY
YMT03,1/08/2019,134.83,ctn,DRY
YMT03,1/09/2019,82,ctn,DRY
YMT04,1/07/2019,1,ctn,DRY
YS01,1/05/2019,185,ctn,DRY
YS01,1/06/2019,135,ctn,DRY
YS01,1/07/2019,279,ctn,DRY
YS01,1/08/2019,228,ctn,DRY
YS01,1/09/2019,276,ctn,DRY
YS02,1/05/2019,231,ctn,DRY
YS02,1/06/2019,193,ctn,DRY
YS02,1/07/2019,318,ctn,DRY
YS02,1/08/2019,232,ctn,DRY
YS02,1/09/2019,218,ctn,DRY
YS03,1/08/2019,3,ctn,DRY
YS05,1/06/2019,18,ctn,DRY
YS05,1/07/2019,5,ctn,DRY
YS05,1/07/2019,2,btl,DRY
YS05,1/08/2019,7,ctn,DRY
YS06,1/06/2019,13,ctn,DRY
YS06,1/07/2019,3,ctn,DRY
YS06,1/08/2019,3,ctn,DRY
YS07,1/06/2019,6,ctn,DRY
YS07,1/07/2019,8,ctn,DRY
YS07,1/08/2019,7,ctn,DRY
YS08,1/06/2019,5,ctn,DRY
YS08,1/07/2019,8,ctn,DRY
YS08,1/08/2019,7,ctn,DRY
YS09,1/05/2019,10,ctn,DRY
YS09,1/06/2019,10,ctn,DRY
YS09,1/07/2019,12,ctn,DRY
YS09,1/08/2019,25,ctn,DRY
YS09,1/09/2019,9,ctn,DRY
YS10,1/06/2019,5,ctn,DRY
YS10,1/07/2019,4,ctn,DRY
YS14,1/06/2019,4,ctn,DRY
YS15,1/06/2019,3,ctn,DRY
YS16,1/06/2019,1,ctn,DRY
YS17,1/06/2019,1,ctn,DRY
YS18,1/06/2019,2,ctn,DRY
YS18,1/07/2019,1,ctn,DRY
YS19,1/06/2019,2,ctn,DRY
YS19,1/07/2019,1,ctn,DRY
YS20,1/06/2019,2,ctn,DRY
YS24,1/08/2019,1,ctn,DRY
YS29,1/06/2019,1,ctn,DRY
YS33A,1/05/2019,2,ctn,DRY
YS33A,1/08/2019,1,ctn,DRY
YS33A,1/09/2019,1,ctn,DRY
YS37B,1/06/2019,1,ctn,DRY
YS38,1/05/2019,456,ctn,DRY
YS38,1/06/2019,221,ctn,DRY
YS38,1/07/2019,285,ctn,DRY
YS38,1/08/2019,416,ctn,DRY
YS38,1/09/2019,144,ctn,DRY
YS40,1/06/2019,0.19,ctn,DRY
YS40,1/07/2019,1,pack,DRY
YS40,1/07/2019,0.05,ctn,DRY
YS40,1/08/2019,0.05,ctn,DRY
YS40,1/09/2019,2,pack,DRY
YS42,1/05/2019,2,ctn,DRY
YS42,1/07/2019,1,ctn,DRY
YS42,1/09/2019,2,ctn,DRY
YS43,1/08/2019,1,ctn,DRY
YS44,1/08/2019,1,ctn,DRY
YS46,1/05/2019,0.25,ctn,DRY
YS47,1/05/2019,60,pc,DRY
YS48,1/06/2019,3,ctn,DRY
YS48,1/07/2019,4,ctn,DRY
YS48,1/08/2019,2,ctn,DRY
YS49,1/08/2019,2,ctn,DRY
YS50,1/08/2019,2,ctn,DRY
YS51,1/06/2019,1,ctn,DRY
YS51,1/08/2019,1,ctn,DRY
YS52,1/08/2019,1,ctn,DRY
YS53,1/08/2019,1,ctn,DRY
YZL02a,1/05/2019,0.89,ctn,DRY
YZL02a,1/07/2019,3,pack,DRY
YZL02a,1/07/2019,0.55,ctn,DRY
YZL02a,1/08/2019,1,ctn,DRY
YZL02a,1/08/2019,2,pack,DRY
YZL02c,1/09/2019,0.4444,ctn,DRY
YZL05,1/05/2019,0.25,ctn,DRY
YZL05,1/07/2019,0.75,ctn,DRY
YZL05,1/08/2019,1.25,ctn,DRY
YZL05,1/09/2019,0.25,ctn,DRY
YZL07Ab,1/09/2019,1,ctn,DRY
YZL07b,1/05/2019,1,ctn,DRY
YZL07b,1/07/2019,1,ctn,DRY
APC02,1/10/2019,3,ctn,DRY
APC03,1/10/2019,2,ctn,DRY
ASF01,1/10/2019,39,ctn,FRZ
ASF03,1/10/2019,6,ctn,FRZ
ASF03,1/10/2019,1,ctb,FRZ
ASF05,1/10/2019,26.75,ctn,FRZ
ASF06,1/10/2019,5,ctn,FRZ
ASF07,1/10/2019,7,ctn,FRZ
BBC01a,1/10/2019,6.4,ctn,DRY
BBC02a,1/10/2019,12,ctn,DRY
BBC03a,1/10/2019,22.2,ctn,DRY
BBC06a,1/10/2019,7,ctn,DRY
BBC07a,1/10/2019,4,ctn,DRY
BBC08a,1/10/2019,10,ctn,DRY
BBC10a,1/10/2019,1,ctn,DRY
BEC02,1/10/2019,8,ctn,FRZ
BEC03,1/10/2019,63.6,ctn,FRZ
Blue01Ab,1/10/2019,16,ctn,DRY
Blue01Ac,1/10/2019,7,ctn,DRY
BV45a,1/10/2019,17,ctn,DRY
CCA01,1/10/2019,22,ctn,DRY
CCA03,1/10/2019,15,ctn,DRY
CCA04,1/10/2019,10,ctn,DRY
CDY01,1/10/2019,5,ctn,DRY
CDY02,1/10/2019,40.5,ctn,DRY
CDY03,1/10/2019,3,ctn,DRY
CDY05,1/10/2019,8,ctn,DRY
CDY07,1/10/2019,165,ctn,DRY
CDY07A,1/10/2019,72,ctn,DRY
CDY08,1/10/2019,27,ctn,DRY
CDY11,1/10/2019,24,ctn,DRY
CDY14,1/10/2019,58.2,ctn,DRY
CDY15,1/10/2019,16,ctn,DRY
CDY16,1/10/2019,1,ctn,DRY
CDY17,1/10/2019,0.25,ctn,DRY
CDY18,1/10/2019,0.025,ctn,DRY
CDY19,1/10/2019,12,ctn,DRY
CFS01,1/10/2019,13,ctn,DRY
CFS02,1/10/2019,12,ctn,DRY
CHA01,1/10/2019,85.5,ctn,FRZ
CHA04,1/10/2019,49,ctn,FRZ
CHA07,1/10/2019,10,ctn,FRZ
CHA07,1/10/2019,7,pack,FRZ
CHA08,1/10/2019,5,ctn,FRZ
CHA10,1/10/2019,90,ctn,FRZ
CHA18,1/10/2019,2,ctn,FRZ
CHA20,1/10/2019,17,ctn,FRZ
CHO06,1/10/2019,1,ctn,DRY
CHO07,1/10/2019,1,ctn,DRY
CLV05,1/10/2019,13,ctn,FRZ
CLV09,1/10/2019,2,ctn,FRZ
Code Required,1/10/2019,2,ctn,FRZ
COF01,1/10/2019,40,ctn,FRZ
COF02,1/10/2019,58,ctn,FRZ
COF03,1/10/2019,18.85,ctn,FRZ
COF04,1/10/2019,23,ctn,FRZ
COF05,1/10/2019,12,ctn,FRZ
COF06,1/10/2019,4,ctn,FRZ
COF11,1/10/2019,8,ctn,FRZ
COF16,1/10/2019,9,ctn,FRZ
COF19,1/10/2019,1,ctn,FRZ
COF20,1/10/2019,1,ctn,FRZ
COF22,1/10/2019,10,ctn,FRZ
COF23,1/10/2019,7.9,ctn,FRZ
COF24,1/10/2019,16,ctn,FRZ
COF26,1/10/2019,1,ctn,FRZ
COF27,1/10/2019,11.875,ctn,FRZ
COF28,1/10/2019,1,ctn,FRZ
COF30,1/10/2019,2,ctn,FRZ
CP01f,1/10/2019,2,ctn,DRY
CP02e,1/10/2019,16,ctn,DRY
CP05Aa,1/10/2019,1,ctn,DRY
CRL01A,1/10/2019,10,ctn,FRZ
CST01,1/10/2019,224,ctn,FRZ
CST03,1/10/2019,2,ctn,FRZ
CST04,1/10/2019,1,ctn,FRZ
DAI01A,1/10/2019,4,ctn,FRZ
DH01,1/10/2019,61,ctn,FRZ
DH02,1/10/2019,72,ctn,FRZ
DH08B,1/10/2019,1.2,ctn,FRZ
DH13A,1/10/2019,2,ctn,FRZ
DH19,1/10/2019,11,ctn,FRZ
DH20,1/10/2019,4,ctn,FRZ
DH35A,1/10/2019,17,ctn,FRZ
DH37,1/10/2019,72,ctn,FRZ
DH37A,1/10/2019,71.9,ctn,FRZ
DH42,1/10/2019,2,ctn,FRZ
DH45,1/10/2019,2,ctn,FRZ
DH52,1/10/2019,6.033,ctn,FRZ
DW16a,1/10/2019,11,ctn,DRY
DW17a,1/10/2019,2,ctn,DRY
DW18a,1/10/2019,2,ctn,DRY
DW19,1/10/2019,1,ctn,DRY
DW21,1/10/2019,1,ctn,DRY
DW22,1/10/2019,5,ctn,FRZ
EBP03a,1/10/2019,6,ctn,DRY
EBP04,1/10/2019,42,ctn,DRY
FNW01,1/10/2019,8,ctn,DRY
FNW02,1/10/2019,9,ctn,DRY
FO04,1/10/2019,192.75,ctn,FRZ
FO04A,1/10/2019,98,ctn,FRZ
FO06,1/10/2019,273,ctn,FRZ
FO17,1/10/2019,30,ctn,FRZ
FO18,1/10/2019,28.95,ctn,FRZ
FO19,1/10/2019,71,ctn,FRZ
FO20,1/10/2019,60,ctn,FRZ
FUF07,1/10/2019,31,ctn,FRZ
GCA01e,1/10/2019,30,ctn,DRY
GCA02c,1/10/2019,17,ctn,DRY
GCA03e,1/10/2019,3,ctn,DRY
GCA06,1/10/2019,1,ctn,DRY
GFJ01,1/10/2019,2,ctn,FRZ
GFJ02,1/10/2019,1,ctn,FRZ
GFJ03,1/10/2019,10,ctn,FRZ
GFJ04,1/10/2019,8,ctn,FRZ
GFJ05,1/10/2019,0.2,ctn,FRZ
GFJ07,1/10/2019,3,ctn,FRZ
GFJ08,1/10/2019,1,ctn,FRZ
GFJ10,1/10/2019,100,ctn,FRZ
GFJ12,1/10/2019,92,ctn,FRZ
GFJ13,1/10/2019,14,ctn,FRZ
GFJ16,1/10/2019,2,ctn,FRZ
GFJ19,1/10/2019,6.05,ctn,FRZ
GPM01,1/10/2019,41,ctn,FRZ
HJL01a,1/10/2019,3,bag ,DRY
HNC11,1/10/2019,9,ctn,FRZ
HUI01,1/10/2019,144,ctn,FRZ
ICE01,1/10/2019,2,ctn,FRZ
ICE03,1/10/2019,3,ctn,FRZ
ICE04,1/10/2019,2,ctn,FRZ
ICE05,1/10/2019,1,ctn,FRZ
ICE06,1/10/2019,1,ctn,FRZ
ICE07,1/10/2019,44,ctn,FRZ
ICE08,1/10/2019,41,ctn,FRZ
ICE09,1/10/2019,2,ctn,FRZ
ICE10,1/10/2019,1,ctn,FRZ
ICE11,1/10/2019,1,ctn,FRZ
ICE12,1/10/2019,3,ctn,FRZ
ICE13,1/10/2019,1,ctn,FRZ
ICE14,1/10/2019,2,ctn,FRZ
ICE17,1/10/2019,1,ctn,FRZ
ICE18,1/10/2019,1,ctn,FRZ
ICE20,1/10/2019,4,ctn,FRZ
ICE21,1/10/2019,5,ctn,FRZ
ICE22,1/10/2019,2,ctn,FRZ
ICE23,1/10/2019,1,ctn,FRZ
ICE24,1/10/2019,7,ctn,FRZ
ICE25,1/10/2019,2,ctn,FRZ
ICE26,1/10/2019,1,ctn,FRZ
ICE27,1/10/2019,1,ctn,FRZ
ICE28,1/10/2019,1,ctn,FRZ
ICE29,1/10/2019,2,ctn,FRZ
ICE30,1/10/2019,1,ctn,FRZ
ICE32,1/10/2019,1,ctn,FRZ
ICE33,1/10/2019,1,ctn,FRZ
ICE35,1/10/2019,1,ctn,FRZ
ICE36,1/10/2019,1,ctn,FRZ
ICE46,1/10/2019,1,ctn,FRZ
ICE49,1/10/2019,1,ctn,FRZ
ICE58,1/10/2019,3,ctn,FRZ
ICE62,1/10/2019,1,ctn,FRZ
ICE64,1/10/2019,1,ctn,FRZ
ICE68,1/10/2019,1,ctn,FRZ
ICE69,1/10/2019,1,ctn,FRZ
ICE70,1/10/2019,2,ctn,FRZ
ICE73,1/10/2019,1,ctn,FRZ
ICE74,1/10/2019,1,ctn,FRZ
ICE76,1/10/2019,2,ctn,FRZ
ICE77,1/10/2019,2,ctn,FRZ
ICE78,1/10/2019,1,ctn,FRZ
ICE79,1/10/2019,2,ctn,FRZ
ICE80,1/10/2019,4,ctn,FRZ
ICE81,1/10/2019,3,ctn,FRZ
IMV03,1/10/2019,4,ctn,DRY
ITM06,1/10/2019,74,pc,FRZ
JET5,1/10/2019,1,ctn,DRY
JET6,1/10/2019,1,ctn,DRY
JET8a,1/10/2019,2,ctn,DRY
JF02Fa,1/10/2019,224,ctn,FRZ
JP10,1/10/2019,3,ctn,DRY
JT1022,1/10/2019,11,ctn,DRY
JT1023,1/10/2019,4,ctn,DRY
JT1058A,1/10/2019,1,ctn,DRY
JT1087,1/10/2019,14,ctn,DRY
JT1132,1/10/2019,6,ctn,DRY
JT157,1/10/2019,8,ctn,DRY
JT251,1/10/2019,2,inner bag,DRY
JT251,1/10/2019,9,ctn,DRY
JT253,1/10/2019,28,ctn,DRY
JT27,1/10/2019,15,ctn,DRY
JT395B,1/10/2019,7,ctn,DRY
JT396A,1/10/2019,1,ctn,DRY
JT413,1/10/2019,2,ctn,DRY
JT436,1/10/2019,3,ctn,DRY
JT445,1/10/2019,2,ctn,DRY
JT449,1/10/2019,1,ctn,DRY
JT450,1/10/2019,1,ctn,DRY
JT46,1/10/2019,207,ctn,DRY
JT46A,1/10/2019,48,ctn,DRY
JT48a,1/10/2019,20,ctn,DRY
JT526,1/10/2019,12,ctn,DRY
JT528,1/10/2019,13,ctn,DRY
JT529,1/10/2019,2,ctn,DRY
JT539,1/10/2019,8,ctn,FRZ
JT567,1/10/2019,1,ctn,DRY
JT568,1/10/2019,10,ctn,DRY
JT600,1/10/2019,1,ctn,DRY
JT652,1/10/2019,2,ctn,DRY
JT701,1/10/2019,1,ctn,DRY
JT837,1/10/2019,16,ctn,DRY
JT838,1/10/2019,3,ctn,DRY
JT930,1/10/2019,1,ctn,DRY
K02,1/10/2019,45,ctn,FRZ
K08A,1/10/2019,1.85,ctn,FRZ
K12,1/10/2019,10,ctn,FRZ
K13,1/10/2019,5,ctn,FRZ
K15,1/10/2019,155,ctn,FRZ
K16,1/10/2019,1,ctn,FRZ
K17,1/10/2019,1.5,ctn,FRZ
K19,1/10/2019,1,ctn,FRZ
K20,1/10/2019,2.5,ctn,FRZ
K22,1/10/2019,1,ctn,FRZ
K23,1/10/2019,1,ctn,FRZ
K31,1/10/2019,24,ctn,FRZ
K32,1/10/2019,2.1,ctn,FRZ
KB01e,1/10/2019,3,ctn,FRZ
KB16e,1/10/2019,9,ctn,FRZ
KFP01b,1/10/2019,8,ctn,DRY
KSG01,1/10/2019,2,ctn,DRY
KSG02,1/10/2019,10,ctn,DRY
KSG06,1/10/2019,20,pack,DRY
KU11,1/10/2019,1.5,ctn,FRZ
KU22A,1/10/2019,11,ctn,FRZ
KU24B,1/10/2019,10,ctn,FRZ
KU33A,1/10/2019,37,ctn,FRZ
KU45,1/10/2019,2,ctn,FRZ
KU58,1/10/2019,35,ctn,FRZ
KU71,1/10/2019,2,ctn,FRZ
KU72,1/10/2019,0.6666,ctn,FRZ
KU73,1/10/2019,1.25,ctn,FRZ
KYJ07,1/10/2019,1,ctn,FRZ
KYJ08,1/10/2019,18,ctn,FRZ
KYJ09,1/10/2019,18,ctn,FRZ
KYJ14Black,1/10/2019,15,ctn,FRZ
KYJ14small,1/10/2019,19,ctn,FRZ
KYJ19,1/10/2019,25,ctn,FRZ
KYJ29,1/10/2019,1,ctn,FRZ
KYJ30,1/10/2019,22,ctn,FRZ
KYJ32,1/10/2019,4,ctn,FRZ
KYJ36,1/10/2019,2,ctn,FRZ
KYJ38A,1/10/2019,2,ctn,FRZ
KYJ42A,1/10/2019,7,ctn,FRZ
KYJ54,1/10/2019,6,ctn,FRZ
KYJ57,1/10/2019,1,ctn,FRZ
KYJ63,1/10/2019,3,ctn,FRZ
KYJ79,1/10/2019,38,ctn,FRZ
KYJ80,1/10/2019,7,ctn,FRZ
KYJ93-101,1/10/2019,8,ctn,FRZ
LDF01,1/10/2019,144,ctn,FRZ
LDF02,1/10/2019,2.9,ctn,FRZ
LDF03,1/10/2019,3,ctn,FRZ
LUF01,1/10/2019,6,ctn,FRZ
LUF02,1/10/2019,67,ctn,FRZ
LUF03,1/10/2019,47,ctn,FRZ
MAN01aRepack,1/10/2019,4,ctn,FRZ
MAR03A,1/10/2019,13,ctn,FRZ
MAU01a,1/10/2019,80,ctn,DRY
MDR03,1/10/2019,2,ctn,DRY
MFI03A,1/10/2019,11,ctn,FRZ
MFI04A,1/10/2019,8,ctn,FRZ
MFI05,1/10/2019,9,ctn,FRZ
MFI09,1/10/2019,0.05,ctn,FRZ
MFI10,1/10/2019,11,ctn,FRZ
MFI11,1/10/2019,1,ctn,FRZ
MFI12,1/10/2019,6.8,ctn,FRZ
MKF08d,1/10/2019,2,ctn,FRZ
MON01,1/10/2019,80,ctn,FRZ
MON04,1/10/2019,0.1,ctn,FRZ
MQA02,1/10/2019,1,ctn,FRZ
MYO02,1/10/2019,520,ctn,DRY
NCG01,1/10/2019,128,ctn,FRZ
NCG10,1/10/2019,1.7,ctn,FRZ
NEV01,1/10/2019,38,ctn,FRZ
New Code Required,1/10/2019,7,ctn,DRY
NFS29,1/10/2019,28,ctn,FRZ
NFS30,1/10/2019,8,ctn,DRY
NFS46,1/10/2019,10,bag,DRY
NFS46a,1/10/2019,96,ctn,DRY
NFS49,1/10/2019,18,ctn,DRY
NFS50a,1/10/2019,1,ctn,DRY
NML08a,1/10/2019,71,ctn,DRY
NML09a,1/10/2019,42,ctn,DRY
NML14c,1/10/2019,18,ctn,DRY
NML15,1/10/2019,8,bag,DRY
NML20,1/10/2019,8,ctn,FRZ
NML22,1/10/2019,9,ctn,FRZ
NML27,1/10/2019,0.2701,ctn,DRY
NS02,1/10/2019,42,bag,DRY
NS06,1/10/2019,8,bag,DRY
Nul01,1/10/2019,4,ctn,DRY
Nul02,1/10/2019,8,ctn,DRY
Nul03,1/10/2019,8.75,ctn,DRY
NW15,1/10/2019,6,ctn,FRZ
NW16,1/10/2019,2,ctn,FRZ
NW23,1/10/2019,1.9,ctn,FRZ
NW24,1/10/2019,72,ctn,FRZ
NW25,1/10/2019,9,ctn,FRZ
NW26,1/10/2019,93,ctn,FRZ
NW27,1/10/2019,48.2,ctn,FRZ
NW29,1/10/2019,10,ctn,FRZ
OCP06a,1/10/2019,0.9,ctn,FRZ
OCP23n,1/10/2019,7,ctn,FRZ
OCP65,1/10/2019,20,ctn,FRZ
OCP65Aa,1/10/2019,1,ctn,FRZ
OCP66b,1/10/2019,10,ctn,FRZ
OCP67a,1/10/2019,10,ctn,FRZ
OCP69,1/10/2019,10,ctn,FRZ
OKF01,1/10/2019,22.875,ctn,FRZ
OKF02,1/10/2019,12,ctn,FRZ
OKF03,1/10/2019,31.8333,ctn,FRZ
OKF05,1/10/2019,6,ctn,FRZ
OP14b,1/10/2019,24.625,ctn,FRZ
OTK105,1/10/2019,15,ctn,FRZ
OTK128,1/10/2019,132,ctn,FRZ
OTK14,1/10/2019,57,ctn,FRZ
OTK150A,1/10/2019,8,ctn,FRZ
OTK151,1/10/2019,2,ctn,FRZ
OTK190A,1/10/2019,5,ctn,FRZ
OTK193A,1/10/2019,4,ctn,FRZ
OTK215,1/10/2019,0.1,ctn,FRZ
OTK270,1/10/2019,1,ctn,FRZ
OTK28,1/10/2019,2,ctn,FRZ
OTK281,1/10/2019,2,ctn,FRZ
OTK284,1/10/2019,1,ctn,FRZ
OTK285,1/10/2019,3,ctn,FRZ
OTK288,1/10/2019,112,ctn,FRZ
OTK30,1/10/2019,60,ctn,FRZ
OTK306,1/10/2019,4,ctn,FRZ
OTK30B,1/10/2019,18,ctn,FRZ
OTK312,1/10/2019,1,ctn,FRZ
OTK357,1/10/2019,1,ctn,FRZ
OTK358,1/10/2019,20,ctn,FRZ
OTK360,1/10/2019,1,ctn,FRZ
OTK361,1/10/2019,4,ctn,FRZ
OTK37A,1/10/2019,2,ctn,FRZ
OTK70,1/10/2019,6,ctn,FRZ
OTK82,1/10/2019,0.1,ctn,FRZ
OTK84,1/10/2019,1,ctn,FRZ
OTK99B,1/10/2019,9,ctn,FRZ
PAR12,1/10/2019,10,ctn,DRY
PAR12a,1/10/2019,18,ctn,DRY
PAR14,1/10/2019,1,ctn,DRY
PAR15,1/10/2019,3,ctn,DRY
PAR16,1/10/2019,1,ctn,DRY
PAR18,1/10/2019,1,ctn,DRY
PCF01,1/10/2019,5,ctn,DRY
PF08,1/10/2019,1,ctn,FRZ
QDO04,1/10/2019,2,ctn,FRZ
QP01,1/10/2019,276,ctn,DRY
QP03A,1/10/2019,24,ctn,DRY
QP05B,1/10/2019,51,ctn,DRY
QP06,1/10/2019,23,pack,DRY
QP06,1/10/2019,52,ctn,DRY
QP09,1/10/2019,1,ctn,DRY
QP12,1/10/2019,2,ctn,DRY
QSW01,1/10/2019,19,ctn,FRZ
QSW02,1/10/2019,3,ctn,FRZ
QSW03,1/10/2019,4,ctn,FRZ
QSW06,1/10/2019,3.2,ctn,DRY
Red02b,1/10/2019,8,ctn,DRY
RED03c,1/10/2019,28,ctn,DRY
RED03c,1/10/2019,4,bag,DRY
RED05,1/10/2019,28,ctn,DRY
RED05a,1/10/2019,19,ctn,DRY
RED11,1/10/2019,2,ctn,DRY
RED12,1/10/2019,28,ctn,DRY
RUM01e,1/10/2019,2,ctn,FRZ
RUM05,1/10/2019,36,ctn,FRZ
SHF09,1/10/2019,15,ctn,FRZ
SHF20,1/10/2019,11,ctn,FRZ
SHF22,1/10/2019,9,ctn,FRZ
SIC02,1/10/2019,3,ctn,FRZ
SIC02Aa,1/10/2019,2,ctn,FRZ
SIC02Ba,1/10/2019,5,ctn,FRZ
SIC03a,1/10/2019,3.9167,ctn,FRZ
SIC03Aa,1/10/2019,3,ctn,FRZ
SIC03Ba,1/10/2019,2,ctn,FRZ
SIC04,1/10/2019,3,ctn,FRZ
SIC04Aa,1/10/2019,3,ctn,FRZ
SIC05Ba,1/10/2019,1,ctn,FRZ
SIC08Ab,1/10/2019,1,ctn,FRZ
SIC09Ba,1/10/2019,1,ctn,FRZ
SIF02,1/10/2019,2,ctn,FRZ
SM05a,1/10/2019,1,ctn,DRY
SM06,1/10/2019,2,ctn,DRY
SO32,1/10/2019,2,ctn,FRZ
SO33,1/10/2019,13,ctn,FRZ
